user_id,active_days,max_daily_reviews,mean_daily_reviews,burst_fake_count,max_weekly_reviews,total_reviews,total_fake_count,fake_rate
AFJPANEICMMYY64ZVXDP5JDNI7TA,1,1,1.0,0,1,1,0,0.0
AFJPCGZ2H4CWUWVRJJEOAGTRXI7Q,1,1,1.0,0,1,1,0,0.0
AFJPD5M63XOCNY3UWKTFXWSLAPHQ,1,1,1.0,0,1,1,0,0.0
AFJPKDY5DK2O6FY6BCRVRCZ7YT3A,1,1,1.0,1,1,1,1,1.0
AFJPKYY2CAY6RN5WMY3CLBSWLPDA,1,1,1.0,0,1,1,0,0.0
AFJPQZMARNUKY32FDM4O3UEJAAFA,1,1,1.0,0,1,1,0,0.0
AFJQFTAWYAKDJ32ZBS7C7IGUCDVQ,1,1,1.0,0,1,1,0,0.0
AFJQG2LCLKHGPFPF6SQFAJXVOHVQ,1,1,1.0,0,1,1,0,0.0
AFJQHCQ5H6JEYSMA5E7BYLHSH3EA,1,1,1.0,1,1,1,1,1.0
AFJQHFU32CLZTRN7XNNZBQ4K6YMQ,1,1,1.0,0,1,1,0,0.0
AFJQJEMIGDYROMR2B34MHBSIHCOA,1,1,1.0,0,1,1,0,0.0
AFJQKX47JDRKB53IFA3ITE4LWRLQ,1,1,1.0,1,1,1,1,1.0
AFJQMH5FCNUR3NUT67WBMFICB77A,1,1,1.0,0,1,1,0,0.0
AFJQNE7F3BMYQX2SUUKZ2F7G74RQ,1,1,1.0,0,1,1,0,0.0
AFJQOKX6SFFUYOZZ4KQ4SXWACHUA,1,1,1.0,0,1,1,0,0.0
AFJQOYXZQSKRXMYFDFFULMFBE2FQ,1,1,1.0,0,1,1,0,0.0
AFJQT4T3X4ZY5EH2VVOTPYOFT7BQ,1,1,1.0,0,1,1,0,0.0
AFJQUB6BO3M2NHMAHH42UOIE3XUQ,1,1,1.0,0,1,1,0,0.0
AFJQUVWQGQWDJQATLYFZTE3MGSHA,1,1,1.0,0,1,1,0,0.0
AFJQUXMFIH37DH4TJTUL5B552YQQ,1,1,1.0,0,1,1,0,0.0
AFJQW547K7K4H2R5Y2ESIXKSS6PQ,1,1,1.0,0,1,1,0,0.0
AFJQW6LKQZQMT6IIEOO34ETFWENA,1,1,1.0,1,1,1,1,1.0
AFJQYWS64ST5746T2O2LYACDWQLA,1,1,1.0,0,1,1,0,0.0
AFJQZ26NVIOZCOTIAOCMU7NQW4QQ,1,1,1.0,0,1,1,0,0.0
AFJQZ5PFYFNX7RAUMGYSXHQTD5BA,1,1,1.0,0,1,1,0,0.0
AFJR6F2GXWGAMBNB2RHOGILQJYFQ,1,1,1.0,0,1,1,0,0.0
AFJR6OGG4NVZG3A6VKKQXYVSE6RA,1,1,1.0,0,1,1,0,0.0
AFJRBF2LIWAWNP2Q7EREJH37QKRA,1,1,1.0,1,1,1,1,1.0
AFJRE3SIEONSG6RMQIGMVX3HLW2Q,1,1,1.0,0,1,1,0,0.0
AFJRMKY3HPN77NOKVMPGKNRA44MQ,1,1,1.0,1,1,1,1,1.0
AFJRPXYX4WGJT56FMOWNLIONBCPQ,1,1,1.0,1,1,1,1,1.0
AFJRV2WHCGUGFESWUBGEBZBLHWSQ,1,1,1.0,0,1,1,0,0.0
AFJRVQPAYOUYF3AJ4IVGX5ED3ITA,1,1,1.0,1,1,1,1,1.0
AFJRXYQBRH34TYAYWXDEGSP3PWQA,1,1,1.0,0,1,1,0,0.0
AFJRZ4F5H6DYFEJW6XVXDHDQYMPA,1,1,1.0,0,1,1,0,0.0
AFJSG47UJNIMRWLRU73TWE7OEP2A,1,1,1.0,0,1,1,0,0.0
AFJSNIMVNVR3CZZFUXOCZXNGJN3Q,1,1,1.0,0,1,1,0,0.0
AFJSS2D3WJA4YSZQ773WME2JYAGA,1,1,1.0,1,1,1,1,1.0
AFJSSHUIRTBM4CU3RRKEQMIGB5FQ,1,1,1.0,0,1,1,0,0.0
AFJSVL3WMVNXNXPF3FYGTQ2SHH2A,1,1,1.0,0,1,1,0,0.0
AFJSXCMRGIPNH4JLU4DW5442K4XQ,1,1,1.0,1,1,1,1,1.0
AFJT5IUJ3VGRUT3INW5V6RZFE6WA,1,1,1.0,0,1,1,0,0.0
AFJTAZTSKLNW267G4UOPTJL77JYQ,1,1,1.0,0,1,1,0,0.0
AFJTGM6IYCYD7DBUFFWMCLXJJKBQ,1,1,1.0,0,1,1,0,0.0
AFJTLH4B66QBHAXLSRF6YFVG2JBA,1,1,1.0,0,1,1,0,0.0
AFJTMQL2YT7UX4MGVPWSTCFUQLSA,1,1,1.0,1,1,1,1,1.0
AFJTSNNYGME7DGNRXTLI3B6BNZGQ,1,1,1.0,0,1,1,0,0.0
AFJTTD57GLTNS6YFXS4MCNK7EPIA,1,1,1.0,1,1,1,1,1.0
AFJU2Z2KHAXYE2FHRAJ6X4EPVO6A,1,1,1.0,0,1,1,0,0.0
AFJU67ZG52DODVGDPPXH2C34LQFA,1,1,1.0,0,1,1,0,0.0
AFJUCBEAC7M7SRVUROM6777HTXMA,1,1,1.0,1,1,1,1,1.0
AFJUDTFBFFDC4AWFQJ3TADZZEUSQ,1,1,1.0,0,1,1,0,0.0
AFJUDZBJNGWL7GLNTTFVB2W7W7DQ,1,1,1.0,0,1,1,0,0.0
AFJUHDY4BCLZCTWNYTXOW6SC6PZA,1,1,1.0,0,1,1,0,0.0
AFJUU6X3T2BJZCD5D625LZUAZIGQ,1,1,1.0,1,1,1,1,1.0
AFJUWD3OUTYY7FGNQKYNJ4NCXSTA,1,1,1.0,0,1,1,0,0.0
AFJUXUKA7KP644XQZ5ZQHZYEJUSQ,1,1,1.0,0,1,1,0,0.0
AFJUZ7QINKTWBVE3BDACFYC3XAAA,1,1,1.0,1,1,1,1,1.0
AFJUZNDS6663DEM7WBNPW4AQWFDA,1,1,1.0,0,1,1,0,0.0
AFJVPQLB6BR4LUEXZHRQT7QGMF2A,1,1,1.0,0,1,1,0,0.0
AFJVR5PL2WJFEG7HICRY6TBTVQZQ,1,1,1.0,0,1,1,0,0.0
AFJVS5XEMTGBGPLPTK43BUIPIOQA,1,1,1.0,1,1,1,1,1.0
AFJVWWLSXGSTHYPEZQEOH5BVYB6Q,1,1,1.0,1,1,1,1,1.0
AFJW3K3MUKJG3OD7MJCGEHWNPEEQ,1,1,1.0,0,1,1,0,0.0
AFJW522TUM4TW7UZZDR6JMG2V6JA,1,1,1.0,0,1,1,0,0.0
AFJW5BIFHWLBXHJSEMHL3ONFCU3A,1,1,1.0,1,1,1,1,1.0
AFJW7362LBPBZIKF4BRMGHUMMTAA,1,1,1.0,1,1,1,1,1.0
AFJW7KV5NNRNWLW5QOZN62D55Q3Q,1,1,1.0,0,1,1,0,0.0
AFJWAP5LJKNGL563A4KKZM6DYLVQ,1,1,1.0,0,1,1,0,0.0
AFJWBO2YGQWVX66P4JAUFTBXRDXA,1,1,1.0,1,1,1,1,1.0
AFJWGHZZPIQ43JO2AHWE53MF3JVA,1,1,1.0,0,1,1,0,0.0
AFJWLTVNOTUTNMK65XPG5IGLOHHA,1,1,1.0,1,1,1,1,1.0
AFJWUZFI57IPPCW2XJVD3ERCX7SQ,1,1,1.0,0,1,1,0,0.0
AFJWWJZ2TVJOAZCAEX77SZGCWHNQ,1,1,1.0,0,1,1,0,0.0
AFJWYGA4OJJDECHOXFWQ3RPV4BNQ,1,1,1.0,0,1,1,0,0.0
AFJX43PJTECVFBYQHNNIAFANYWIQ,1,1,1.0,1,1,1,1,1.0
AFJX4L3L6OG7FZECJGBWUDL5TXSA,1,1,1.0,1,1,1,1,1.0
AFJXCHWTIOE2UBJ7YVVCDTDLXOZQ,1,1,1.0,0,1,1,0,0.0
AFJXDI2JJ5LIE3NL4RJJ6LHQ5BLQ,1,1,1.0,0,1,1,0,0.0
AFJXFQWQJTJI7MV2QJYCJIMPW4VQ,1,1,1.0,1,1,1,1,1.0
AFJXIHHTMBFVZZ6YM7WNFI52ER5Q,1,1,1.0,0,1,1,0,0.0
AFJXKF6LZX4OW2P3L7SUSZGP3FCQ,1,1,1.0,0,1,1,0,0.0
AFJXNW6AY4ZSJFXD6IOVLPSYODBA,1,1,1.0,1,1,1,1,1.0
AFJXOEUXWHMI6NHQT56NRQLMSMCA,1,1,1.0,1,1,1,1,1.0
AFJXRDYS7RUTT3SKSQKZBOF6OIZA,1,1,1.0,0,1,1,0,0.0
AFJXXEMMAPVW5BOIGGIW4OGEFE7Q,1,1,1.0,0,1,1,0,0.0
AFJY4GPXEHMB5MJRVDFFWQ7T6RSQ,1,1,1.0,0,1,1,0,0.0
AFJY55UHCYZK4IGS32XAPBRK5LRA,1,1,1.0,0,1,1,0,0.0
AFJY6AAKDQAWIEGEZBDFI2PCRG3A,1,1,1.0,0,1,1,0,0.0
AFJY735JSQD42MTR5JHCRHYKN5IA,1,1,1.0,1,1,1,1,1.0
AFJYEKBNOZ46BZ7XEVQB6TREYQ4Q,1,1,1.0,1,1,1,1,1.0
AFJYFZRY2RPKTQNZEXMQZ4ZB6L6A,1,1,1.0,1,1,1,1,1.0
AFJYJRJIN7WF2HVESQIXMUQJOQJQ,1,1,1.0,1,1,1,1,1.0
AFJYJUHJBEBRPDRTSKECFFSY5OGA,1,1,1.0,1,1,1,1,1.0
AFJYNV7P6N3KFBXY4YUO4MDJPSSA,1,1,1.0,0,1,1,0,0.0
AFJYOAXMXCCHHQ27Q7HSZETZIXJQ,1,1,1.0,0,1,1,0,0.0
AFJYQWHDVUDLQ5IU54P5NZK2MKRQ,1,1,1.0,1,1,1,1,1.0
AFJYRAFXURGW67L7VM24UMFHNJ2A,1,1,1.0,1,1,1,1,1.0
AFJYVUP6LWQC3H76VOIAUEXEDM7A,1,1,1.0,0,1,1,0,0.0
AFJYYFTLQPRBMOZ76XLI6DGCCOCQ,1,1,1.0,0,1,1,0,0.0
AFJYYJU7XBTJOD7DCFCMZ6233BOQ,1,1,1.0,0,1,1,0,0.0
AFJYZEHM4S7DLVSQ5Z7ZPW5JJNCA,1,1,1.0,1,1,1,1,1.0
AFJYZRQIBC6GZIQVYHCWKV63SIZA,1,1,1.0,0,1,1,0,0.0
AFJZAQMQDKO44DOFIUGI2G4CYW2Q,1,1,1.0,0,1,1,0,0.0
AFJZBQOICYESMUWAMBAABFMWUJ6A,1,1,1.0,1,1,1,1,1.0
AFJZEATL6EDTXHJMAQHLVH7WBMLQ,1,1,1.0,1,1,1,1,1.0
AFJZEE3JS7TSZYGFF5WHG6OMHRQA,1,1,1.0,1,1,1,1,1.0
AFJZFCYPRCMXIUNHBL6MDOKZDZ4A,1,1,1.0,1,1,1,1,1.0
AFJZIEATVSDFDFTYZI4UFBAZ75VA,1,1,1.0,1,1,1,1,1.0
AFJZIKNCCKYS2F32I4ME647BKS4A,1,1,1.0,0,1,1,0,0.0
AFJZJZZ6IKQXKNBEA6FBZR7VI36A,1,1,1.0,1,1,1,1,1.0
AFJZQSVLKES3I5XO7ZSX7WAKW5CA,1,1,1.0,0,1,1,0,0.0
AFJZRZ6QGPJC2KFQ4IYJS2PYZEXA,1,1,1.0,1,1,1,1,1.0
AFJZU7SYIRD4YCSLJT7GUKR7CQKA,1,1,1.0,0,1,1,0,0.0
AFK235SJYUCVEY4AM2I5PHX6RE6Q,1,1,1.0,0,1,1,0,0.0
AFK24X65J4USQHIXGW45IYUJ2WQQ,1,1,1.0,0,1,1,0,0.0
AFK26RWXH6VEUVBR7RLZTQR4LZEQ,1,1,1.0,1,1,1,1,1.0
AFK26SHDYUQWPSU63LFMUUFVYT7A,1,1,1.0,1,1,1,1,1.0
AFK2B7YLUDPCRTPXDF4RMCAED7AQ,1,1,1.0,1,1,1,1,1.0
AFK2Q647T25SDAC4E75KC35KG5KA,1,1,1.0,0,1,1,0,0.0
AFK2V3DEDNDAW3TEECR7RZSUM7TQ,1,1,1.0,0,1,1,0,0.0
AFK2W6K575PKLZ4IRCPYBOYVZEQA,1,1,1.0,0,1,1,0,0.0
AFK2ZB227XUHSRVPV73WGEIBW2FA,1,1,1.0,0,1,1,0,0.0
AFK343YY3SNVT7TDBITLK3B5DHIQ,1,1,1.0,0,1,1,0,0.0
AFK34LD2TJAYM3TSBXQYWZJUDDZQ,1,1,1.0,0,1,1,0,0.0
AFK3AG33ZYH6MKHGCHE565YONWWA,1,1,1.0,1,1,1,1,1.0
AFK3BREBIQJRYHQPWRMHDMRJF3DA,1,1,1.0,0,1,1,0,0.0
AFK3ESDGEGJYRKKRLWGPFFEXHAEQ,1,1,1.0,1,1,1,1,1.0
AFK3LSUL3VTK44SMMSFBMQGT7GMA,1,1,1.0,1,1,1,1,1.0
AFK3SQRB4ANQOZOYCTIBQYBYP7OQ,1,1,1.0,0,1,1,0,0.0
AFK3VL6TENLGHAQEVRSEAQP4XW2Q,1,1,1.0,0,1,1,0,0.0
AFK3YUDVONDLHKXW6N5LVTC4SS7A,1,1,1.0,1,1,1,1,1.0
AFK435PP2ASHAUX42BRWO4NPPGQA,1,1,1.0,0,1,1,0,0.0
AFK44NOG74EG24YUXEBRKTR346EQ,1,1,1.0,0,1,1,0,0.0
AFK4A43CWMV5X3E7ZQ65KRH4F6TA,1,1,1.0,0,1,1,0,0.0
AFK4MRVEM65QZEPN2MTJVOHTMKLA,1,1,1.0,1,1,1,1,1.0
AFK4PSVNYFIEIKHOIFS43F5IQJEQ,1,1,1.0,1,1,1,1,1.0
AFK4RKKW5RLEHWVHVUDFNKFV6HUQ,1,1,1.0,1,1,1,1,1.0
AFK4T4HI6TGV2NXQOHI63AIFQRCQ,1,1,1.0,0,1,1,0,0.0
AFK4V3VC242IRPVRL4LB62IOX3SA,1,1,1.0,0,1,1,0,0.0
AFK4VGXDNLYRFBN544ULJ2NUBQ7A,1,1,1.0,0,1,1,0,0.0
AFK53PMPASNCBZAIDORLOTJLHEJA,1,1,1.0,0,1,1,0,0.0
AFK55JMT47BRXYQBLQ4F7VCI7FFQ,1,1,1.0,1,1,1,1,1.0
AFK5EHOQZWH2SN7BJFVZSOBSDYPA,1,1,1.0,0,1,1,0,0.0
AFK5FABAF4H2PP46SX6HTHNUK5LA,1,1,1.0,1,1,1,1,1.0
AFK5FPFWCKKNP6QHT3YGWEHWJ27Q,1,1,1.0,1,1,1,1,1.0
AFK5GRTWAPJ4U3E2NTTQTFEJ75JA,1,1,1.0,0,1,1,0,0.0
AFK5H6CCCH4GIK5D3SV6QZY7SSIA,1,1,1.0,1,1,1,1,1.0
AFK5KXCCS3N4D5DJP46KS4VTVDVA,1,1,1.0,0,1,1,0,0.0
AFK5NVJ7I7GG75RWYSKTQOPG6RQQ,1,1,1.0,1,1,1,1,1.0
AFK5UGHR4MGLYCEFFDYJ44TE7WHA,1,1,1.0,0,1,1,0,0.0
AFK5WJ42NPLTSSQPCUGOGJZAO4HA,1,1,1.0,0,1,1,0,0.0
AFK5YSODF7VOY3UIREWUBCAHGN6A,1,1,1.0,1,1,1,1,1.0
AFK633QHRSE7VXUINSAMXKFD5HNQ,1,1,1.0,1,1,1,1,1.0
AFK662KFE7VHM726PZMLQRTDVLQQ,1,1,1.0,1,1,1,1,1.0
AFK67TN2JBL7ED5N73ZE7LIHYTZA,1,1,1.0,0,1,1,0,0.0
AFK6ACRD5H6OJYHGJQLSD3A5GB6Q,1,1,1.0,0,1,1,0,0.0
AFK6DYAJDXSC2YLXS75PBFXXJD2A,1,1,1.0,0,1,1,0,0.0
AFK6EVHTIELX7IJEQRFFMZTTQSOA,1,1,1.0,0,1,1,0,0.0
AFK6GYSPZ26COKGOPV5GJTOD5DWA,1,1,1.0,1,1,1,1,1.0
AFK6H2EAGWM3Q5KVJ3NWDCJFXUSQ,1,1,1.0,0,1,1,0,0.0
AFK6JGRIWOILKA26UT7WU5TCNA4A,1,1,1.0,0,1,1,0,0.0
AFK6KWPK7W7BDDX5TQ4RS5H52G5A,1,1,1.0,1,1,1,1,1.0
AFK6NMUKK6NQ5OU5MQ2UDX5Y6GOQ,1,1,1.0,0,1,1,0,0.0
AFK6Q55NWW453DZMHABLFBX64JLA,1,1,1.0,1,1,1,1,1.0
AFK6VXVNC2E55R4BH42JY2EQXGMA,1,1,1.0,0,1,1,0,0.0
AFK6WYIEZE5QLPW65L5W7SMVPM3Q,1,1,1.0,1,1,1,1,1.0
AFK76H6YHKJNNOYOIUVAQWUW55VA,1,1,1.0,0,1,1,0,0.0
AFK7LZQ5NKIYY7KKF2GZRWIQKJEA,1,1,1.0,1,1,1,1,1.0
AFK7OS43IQNEBGYAQAVUOTC2TTWA,1,1,1.0,1,1,1,1,1.0
AFK7PMSBLC6VR67GLNDKSAZ3UNOA,1,1,1.0,0,1,1,0,0.0
AFK7VQQ5I2F66GXY42YPO44J5RLA,1,1,1.0,0,1,1,0,0.0
AFK7YAKYL5HWNPKNRQXOWZNYES3Q,1,1,1.0,1,1,1,1,1.0
AFKA23BWQWU5Q3TDEZXQU7QHKN4Q,1,1,1.0,0,1,1,0,0.0
AFKA3TV7RUEQFGTBWAJJ43W2T7NQ,1,1,1.0,1,1,1,1,1.0
AFKA4FPGHMIW3EUJPS2S634OH2WQ,1,1,1.0,0,1,1,0,0.0
AFKALU5FEOPO2C6BRR5G5DKBTEMQ,1,1,1.0,0,1,1,0,0.0
AFKANQ5EAMV3CYKZBKUFREJVYC4A,1,1,1.0,0,1,1,0,0.0
AFKAO3JMP6A6I2KCOW7PYO4UAJSQ,1,1,1.0,1,1,1,1,1.0
AFKAPLK6VSTEPMCCAZUGEEP6PFQA,1,1,1.0,0,1,1,0,0.0
AFKASSI7UNO5THXBKTEQENOUETGQ,1,1,1.0,1,1,1,1,1.0
AFKAYC775XP4WIECXNEXWBZTOJJQ,1,1,1.0,0,1,1,0,0.0
AFKAZHJF6REQMVNZBNHHOYK3ZDIA,1,1,1.0,0,1,1,0,0.0
AFKB6LGQP3GNM5XOBA6BHIXARC3Q,1,1,1.0,0,1,1,0,0.0
AFKBBKKNO4PL6JQXNQ3C3KA76F7A,1,1,1.0,1,1,1,1,1.0
AFKBCXR6JE6JZDWI225VVLMEIREA,1,1,1.0,0,1,1,0,0.0
AFKBJ52G3MIPDS2YXYYNF6VZX5IA,1,1,1.0,1,1,1,1,1.0
AFKBNHDQ3ELTAF3L7BLETMHXUPDA,1,1,1.0,0,1,1,0,0.0
AFKBUDHYHKPC26E3NZDJL72YFPYA,1,1,1.0,0,1,1,0,0.0
AFKBY3ENLDHQTA6XNLTEURQK44BA,1,1,1.0,0,1,1,0,0.0
AFKCEYD7P7627RSXLXVPQFBBPSQQ,1,1,1.0,1,1,1,1,1.0
AFKCFHA7FEFOA2SY7PK6N74QJO2Q,1,1,1.0,0,1,1,0,0.0
AFKCFZEBOGAVYNQOEWVT7D3YFZEA,1,1,1.0,0,1,1,0,0.0
AFKCQEAFZXTH2ZSJRZP34WGZ5FNA,1,1,1.0,1,1,1,1,1.0
AFKCQIYVZCJXEECKKWMTVXPMQPGA,1,1,1.0,0,1,1,0,0.0
AFKCRBFBPB3FNDWLJIYV4YXWOVYA,1,1,1.0,1,1,1,1,1.0
AFKCSJ5NHKYPANCS4ULBYIBSG4UQ,1,1,1.0,0,1,1,0,0.0
AFKCTDT6KWAVY3XFB2STFU3OR7LQ,1,1,1.0,0,1,1,0,0.0
AFKD2MSOJFWU5RC7XFEEZB6JNSDA,1,1,1.0,0,1,1,0,0.0
AFKD4IJ4CJD37BQRJYMGNRZI33TA,1,1,1.0,0,1,1,0,0.0
AFKDCKKDCBX2TY7A2D5ZYIOB3GZQ,1,1,1.0,1,1,1,1,1.0
AFKDIBRM5H2NEIVHZXAX3R7OC23Q,1,1,1.0,1,1,1,1,1.0
AFKDJMAPYBAVQTWDTE5DIRHM3OWA,1,1,1.0,0,1,1,0,0.0
AFKDLNY77WIN4LGGWATHBYTOVAKQ,1,1,1.0,0,1,1,0,0.0
AFKDQ7BVQZ2PTTI2BLOA6DZIHAKQ,1,1,1.0,0,1,1,0,0.0
AFKDZLBWZ2CUDT4I5XMQ27KSVOWQ,1,1,1.0,0,1,1,0,0.0
AFKE2U3ZQQBMWWZVGFFHDOVP2YYQ,1,1,1.0,0,1,1,0,0.0
AFKE3OT5ASJY7XICWESMVOT5O6MA,1,1,1.0,1,1,1,1,1.0
AFKE5E55OX5JYIFA3SN7VQEASA5A,1,1,1.0,0,1,1,0,0.0
AFKE6QX47FC4DQIQP7VXJFHN6USA,1,1,1.0,0,1,1,0,0.0
AFKEIBZDTHOXAIYRJ3NS6SGCZ5YQ,1,1,1.0,1,1,1,1,1.0
AFKEIXIFRHBRWQ25YG467GL37NHA,1,1,1.0,0,1,1,0,0.0
AFKEKRXQT7EGEJSUYV7EEK2KN4SQ,1,1,1.0,1,1,1,1,1.0
AFKEL5EENE3AEPFTFYKCAXN5UO7A,1,1,1.0,1,1,1,1,1.0
AFKEVSM7M2KDWWCKTGPNHJXIEPQA,1,1,1.0,0,1,1,0,0.0
AFKEY6FZQDJHMEJF3IX5SAJVG6JQ,1,1,1.0,1,1,1,1,1.0
AFKEZ4TSWCKU74ZZNEJWR6SUABFA,1,1,1.0,0,1,1,0,0.0
AFKF3KO7AMZAX5YFPQM4JC2XBH5Q,1,1,1.0,0,1,1,0,0.0
AFKF3XPWFDJC5ZKNQHLQAMKIW5SA,1,1,1.0,0,1,1,0,0.0
AFKF4NJHY7QVUF4S3EN5AR3GYRQA,1,1,1.0,0,1,1,0,0.0
AFKFGLI5FDIBDOAXSHDNDDLDKOXQ,1,1,1.0,0,1,1,0,0.0
AFKFO3GGETFNVXHBTRBEHJUMSRKA,1,1,1.0,0,1,1,0,0.0
AFKFO7ZIV7ZLYTS4SDBMKLYUQBBA,1,1,1.0,1,1,1,1,1.0
AFKFOCSLRJWEDZ6CSISQUAGIK57A,1,1,1.0,1,1,1,1,1.0
AFKFPJ5REAG3OZ5BOYSL2WTCTBEQ,1,1,1.0,0,1,1,0,0.0
AFKFRWQ3OY435MOUK63EJHUALOGQ,1,1,1.0,0,1,1,0,0.0
AFKFSAQ6ZBKKCPFCXPC3K6PEJZMA,1,1,1.0,1,1,1,1,1.0
AFKFVAYA4CMNNMU6GR5GDKN4SB2A,1,1,1.0,0,1,1,0,0.0
AFKGD2XXSMWX2RP3J3GLOPMJD2TQ,1,1,1.0,1,1,1,1,1.0
AFKGFH2YZ4Q7M5ZXHQM6DLRLGOYQ,1,1,1.0,1,1,1,1,1.0
AFKGGW42RWO7IN636SFE2SPDYWMA,1,1,1.0,1,1,1,1,1.0
AFKGJ5V3SH4EATHTHYEHHM4P4W2A,1,1,1.0,0,1,1,0,0.0
AFKGLFYGCMVBOBGLC4A3MFGT77DQ,1,1,1.0,0,1,1,0,0.0
AFKGMBQJ5IVSEVXBWZGR7SSCL3CQ,1,1,1.0,0,1,1,0,0.0
AFKGQFJJKFBCFPZMRQPR74LNNVGA,1,1,1.0,1,1,1,1,1.0
AFKH3SYEQIADAHMK2QLZJVTNVRSQ,1,1,1.0,0,1,1,0,0.0
AFKH5JGQRU3U7FWUGDPYDQFRHNJA,1,1,1.0,1,1,1,1,1.0
AFKH63WNCHQOKLYQ2T76BRCNYIKQ,1,1,1.0,1,1,1,1,1.0
AFKHCZFB3XMQJB7UYLAO2PNGPSHQ,1,1,1.0,0,1,1,0,0.0
AFKHFYEOIFXYIARPVETZQF7PHBNQ,1,1,1.0,1,1,1,1,1.0
AFKHHNM4QXVAHLJBITISBFWBL46A,1,1,1.0,0,1,1,0,0.0
AFKHISU2UXELGBNXABUKPQVAPRWQ,1,1,1.0,1,1,1,1,1.0
AFKHLKBA2RX6WXOVE4HA7ZJTGPMQ,1,1,1.0,1,1,1,1,1.0
AFKHOYIV3POZ3HCPZWJAX7HZJIFQ,1,1,1.0,0,1,1,0,0.0
AFKHQAIL2L4X6GAS4QY4NV2X2ROA,1,1,1.0,0,1,1,0,0.0
AFKHTNXMRDZRE3YJHS5CJ4L2R3VA,1,1,1.0,0,1,1,0,0.0
AFKHXSFWHHTOAKTOGPVEBYWUQABQ,1,1,1.0,1,1,1,1,1.0
AFKHYFOHKO6JESOOJCL443YTBPNA,1,1,1.0,0,1,1,0,0.0
AFKI4F6MW4CWW7HGMI3FKNT46JIA,1,1,1.0,0,1,1,0,0.0
AFKIBHO5IRV74UDD67YPNESULD6Q,1,1,1.0,0,1,1,0,0.0
AFKIGFRTDZSQOONKC43WXHNEYQEA,1,1,1.0,0,1,1,0,0.0
AFKILFLKJ2BFWMQFQMQHGDTSCOZQ,1,1,1.0,1,1,1,1,1.0
AFKILT2LO3UKLAZK3Z3MBECHCWAQ,1,1,1.0,0,1,1,0,0.0
AFKIMEA6OECZM2VY3JDKOIGGWCAQ,1,1,1.0,1,1,1,1,1.0
AFKIMS42P5SW6ZE7N6TMSHE2PEKQ,1,1,1.0,0,1,1,0,0.0
AFKIQEHYGIPQGYV3I7EFRNL3NJCQ,1,1,1.0,0,1,1,0,0.0
AFKIRLJDAOJ6Q6RFTZVH4RNLZCQQ,1,1,1.0,0,1,1,0,0.0
AFKIUMTTRCLK3RCN2ZVZZAA7EXIA,1,1,1.0,0,1,1,0,0.0
AFKJDCOFPNIUODTVKSUEE4ILDXYQ,1,1,1.0,0,1,1,0,0.0
AFKJGDWK4YW4XQQODOB5NWJAYU2Q,1,1,1.0,0,1,1,0,0.0
AFKJK4EQFYVDU4VIMVYI4ZUVG5JQ,1,1,1.0,1,1,1,1,1.0
AFKJKOAUN5HSI43DNPM4S3JTVVHA,1,1,1.0,1,1,1,1,1.0
AFKJLAAPJV5IZOXV2TAINLPN7H5Q,1,1,1.0,1,1,1,1,1.0
AFKJO6SYJCGGTKX42HB7QKKIFM7Q,1,1,1.0,0,1,1,0,0.0
AFKJX7BZYWLIQQAAFFLMX3LN5IUQ,1,1,1.0,1,1,1,1,1.0
AFKJY2N5EHIB36CHB2VZFAXR7VVQ,1,1,1.0,0,1,1,0,0.0
AFKJYAUFET3V6UBHAXTF7DDGFMOQ,1,1,1.0,1,1,1,1,1.0
AFKK25IGG6NYOPBR4MXPU6PTBPHQ,1,1,1.0,1,1,1,1,1.0
AFKK2I7ZM5Y6C5ZLKKFBOOHXQF3A,1,1,1.0,0,1,1,0,0.0
AFKKAZRETXWAOIXNELW2EPR6MXMQ,1,1,1.0,0,1,1,0,0.0
AFKKC4OA7GP4HS5UQMEDEQN7GZAA,1,1,1.0,1,1,1,1,1.0
AFKKDRP2BNER73MW4RAVV4PCC56Q,1,1,1.0,1,1,1,1,1.0
AFKKI5TNFEYBMPG56QM4O6V7B3RA,1,1,1.0,0,1,1,0,0.0
AFKKLKSHF76LTIS435AWUPCXONDA,1,1,1.0,0,1,1,0,0.0
AFKKLZDJCFKAE6J23NGIOKMS2B4Q,1,1,1.0,0,1,1,0,0.0
AFKKP6NLD6PZV3MKFR2ENYSEHUHQ,1,1,1.0,1,1,1,1,1.0
AFKKWO42FRUUBKXPLDFMF4ESNUVA,1,1,1.0,0,1,1,0,0.0
AFKL2DRONWP5F2W7ZVNPWBTTF23A,1,1,1.0,0,1,1,0,0.0
AFKL7Q4VGSBL534YR2P2ELOA4LSQ,1,1,1.0,0,1,1,0,0.0
AFKLABUHPOREVPQBWK6IU52OEURA,1,1,1.0,1,1,1,1,1.0
AFKLJV3L7UCX7XEUKTLI4GQZSO3A,1,1,1.0,1,1,1,1,1.0
AFKLTIRSMJRDRIIJUCB6KPX6FJOA,1,1,1.0,0,1,1,0,0.0
AFKLWPUC3CNEJ54L2EOAJIZIXHMQ,1,1,1.0,0,1,1,0,0.0
AFKLZJIG6N7FLEHSTVFUKCOZ2ARA,1,1,1.0,0,1,1,0,0.0
AFKLZOO6ACPM52SO7QVP3ZUWFYZQ,1,1,1.0,1,1,1,1,1.0
